user_id,f0_
uid-1689043921758-36803,214
uid-1663527158165-61306,214
uid-1692667434400-30685,214
uid-1688336358651-93372,214
uid-1692638021569-69858,214
uid-1692679910891-9529,214
uid-1692823755647-22749,214
uid-1691113211112-66768,214
uid-1693347529901-23370,214
uid-1693149078377-10588,214
uid-1691944096300-17222,214
uid-1688161326756-31547,214
uid-1688152690902-24735,213
uid-1691437835662-70267,213
uid-1689263514733-91710,213
uid-1669326745508-29899,213
uid-1688069327350-20349,213
uid-1688853023753-51929,213
uid-1688266547754-14247,213
uid-1691376896023-44494,213
uid-1690828166451-99048,213
uid-1690790160693-75525,213
uid-1691776284769-60057,213
uid-1692666045420-16773,213
uid-1691918262799-90665,213
uid-1691384773151-43246,213
uid-1689355749550-78183,213
uid-1691906081674-52808,213
uid-1691709777875-98146,213
uid-1626277555315-99136,213
uid-1691263807732-80027,213
uid-1693267419501-5078,213
uid-1691730892854-74800,213
uid-1693361482247-96758,213
uid-1691617052483-19517,212
uid-1693277153124-54880,212
uid-1691644135145-79206,212
uid-1692999573409-42172,212
uid-1690995696872-25529,212
uid-1690672886367-34937,212
uid-1691526654523-53262,212
uid-1692978362844-36861,212
uid-1690423492717-87311,212
uid-1692146845482-27229,212
uid-1691437416518-25636,212
uid-1693017945092-50221,212
uid-1691565574305-96259,212
uid-1692694450814-89354,212
uid-1692847583976-98674,212
uid-1691879001992-58164,212
uid-1692575876303-96482,212
uid-1691210222736-97587,212
uid-1691342322981-33664,212
uid-1691687251880-43924,212
uid-1693265539040-25053,212
uid-1692058153222-92510,212
uid-1686625168364-48190,211
uid-1691210637759-63580,211
uid-1690176762096-16632,211
uid-1692732430068-48022,211
uid-1691612972589-59091,211
uid-1691555480797-88340,211
uid-1691728206692-5993,211
uid-1691952808930-97782,211
uid-1686856893262-87819,211
uid-1692762740899-81269,211
uid-1692647232846-78858,211
uid-1692101196942-85518,211
uid-1693254770952-6894,211
uid-1689912802446-77291,211
uid-1693361832149-64861,211
uid-1693502429166-47288,211
uid-1692720153676-32642,211
uid-1691950201479-42420,211
uid-1690108843596-93080,211
uid-1688874052852-29913,211
uid-1691032234662-66790,211
uid-1685743039950-58678,211
uid-1692683261551-5795,211
uid-1606254326701-51380,211
uid-1692673852035-76600,211
uid-1690133624507-63955,211
uid-1691030079956-71536,211
uid-1679428145118-7701,211
uid-1692141402377-95371,211
uid-1642401125600-71708,211
uid-1691091834940-14305,211
uid-1641318367732-57485,210
uid-1689126476705-98047,210
uid-1691093238686-84420,210
uid-1693173711216-92056,210
uid-1690519663884-43086,210
uid-1691908632347-12,210
uid-1693374184168-13061,210
uid-1693150314413-68186,210
uid-1691726050469-53296,210
uid-1691127407325-71018,210
uid-1663038933257-96359,210
uid-1690739304399-610,210
uid-1691075630773-11570,210
uid-1690848981681-35602,210
uid-1690133209186-89150,210
uid-1665161126757-7951,210
uid-1691440093815-5804,210
uid-1683982388271-78523,210
uid-1692253240148-78026,210
uid-1650504203023-56133,210
uid-1692318547252-34225,210
uid-1692547096824-69150,210
uid-1693416277078-74234,210
uid-1692494888958-61289,210
uid-1691345263377-67217,210
uid-1692924097213-80452,209
uid-1611406052457-69287,209
uid-1692031770868-46239,209
uid-1693357391581-17256,209
uid-1665503740942-95807,209
uid-1691035647694-64386,209
uid-1687713125298-49745,209
uid-1692854632851-94544,209
uid-1693197218060-61931,209
uid-1633915164791-93534,209
uid-1691024002487-37863,209
uid-1691416442848-79523,209
uid-1690474018114-77423,209
uid-1637121861474-66344,209
uid-1689641579866-31186,209
uid-1693175931942-2150,209
uid-1691117201288-19260,209
uid-1691777038679-97917,209
uid-1685033544387-24503,209
uid-1692491542769-13633,209
uid-1691368265028-65955,209
uid-1692917913639-30036,209
uid-1693083646765-29034,209
uid-1691909917845-57291,209
uid-1691880886808-53213,209
uid-1692976272927-80770,209
uid-1693532417537-41104,209
uid-1692713085762-25107,209
uid-1692924746567-20986,209
uid-1690776556839-98651,209
uid-1693060712257-53044,209
uid-1637089944247-55310,209
uid-1692076451504-86362,209
uid-1693395988838-60235,208
uid-1691198169283-2190,208
uid-1691483063321-16889,208
uid-1692896388668-37209,208
uid-1590946934911-58496,208
uid-1692159199792-68789,208
uid-1691385851157-5326,208
uid-1689546335672-84337,208
uid-1691951190990-95692,208
uid-1690921699591-71917,208
uid-1692369961197-61525,208
uid-1693355234872-61029,208
uid-1675547235169-4607,208
uid-1692634632886-50604,208
uid-1693117931076-46322,208
uid-1690058018500-28598,208
uid-1692159146197-29589,208
uid-1690434955824-53006,208
uid-1691143915526-48653,208
uid-1690918234935-5702,208
uid-1690986201677-29334,208
uid-1691185422527-23965,208
uid-1617999341743-33447,208
uid-1692152110557-16196,208
uid-1692588465700-47138,208
uid-1691549178964-40215,207
uid-1691801482497-31988,207
uid-1657939183423-79589,207
uid-1691168362835-45383,207
uid-1692493293700-68171,207
uid-1693240408107-31400,207
uid-1692681859988-8005,207
uid-1692339507286-29692,207
uid-1692146191096-42416,207
uid-1652820394847-36289,207
uid-1691383364992-90825,207
uid-1693338633608-7008,207
uid-1691373205843-12604,207
uid-1688551519815-24787,207
uid-1693263559753-51084,207
uid-1693008573917-27995,207
uid-1691077557329-47607,207
uid-1690987609327-22461,207
uid-1691866577036-43560,207
uid-1690949291547-23697,207
uid-1688001373694-98878,207
uid-1692548224793-79890,207
uid-1618539338747-45481,207
uid-1692650971980-52800,207
uid-1693107657106-51754,207
uid-1663970264612-31577,207
uid-1690870182276-16326,207
uid-1689921371495-130,207
uid-1604297699692-34823,207
uid-1692534743074-38699,207
uid-1691457565758-31359,207
uid-1690950313692-24387,207
uid-1687119790059-37859,207
uid-1691808809411-79134,207
uid-1691367324637-20778,207
uid-1691345927273-2363,206
uid-1691490591093-99083,206
uid-1679612620499-77744,206
uid-1692547666180-24014,206
uid-1678757623120-62354,206
uid-1690243321542-18530,206
uid-1691623953783-89146,206
uid-1691026881418-79995,206
uid-1691211552849-19238,206
uid-1693084977942-80972,206
uid-1692208653932-681,206
uid-1692288622848-39907,206
uid-1691891286550-73343,206
uid-1690004708924-1730,206
uid-1692430713432-53614,206
uid-1690864900064-24303,206
uid-1689648492881-21409,206
uid-1689260568281-22878,206
uid-1692128228201-61617,206
uid-1692963435785-36164,206
uid-1621739886935-29177,206
uid-1692245060574-16405,206
uid-1690820731423-85813,206
uid-1692482996382-70479,206
uid-1693018631018-50528,205
uid-1688353314956-42996,205
uid-1692193951476-29091,205
uid-1692816650475-99221,205
uid-1692755217588-67178,205
uid-1693095319220-92100,205
uid-1593094535089-5209,205
uid-1691594487764-76889,205
uid-1693346728398-71553,205
uid-1690729244888-29010,205
uid-1692207776260-94496,205
uid-1691877442540-38125,205
uid-1659241697024-42615,205
uid-1691376701478-48427,205
uid-1691224646808-32429,205
uid-1678493553950-5136,205
uid-1693207618727-85773,205
uid-1692300959354-71720,205
uid-1691276116404-17793,204
uid-1686363998178-11608,204
uid-1689639405554-49281,204
uid-1693366285683-35593,204
uid-1689565796110-33338,204
uid-1691958568572-88484,204
uid-1692165726820-96943,204
uid-1692666291322-9186,204
uid-1692441587721-44688,204
uid-1691383084665-61657,204
uid-1690831128811-70314,204
uid-1691921775171-3728,204
uid-1691075726346-62698,204
uid-1691539308975-5751,204
uid-1684967398045-61772,204
uid-1692745281425-48125,204
uid-1693383933429-82752,204
uid-1693092787742-20635,204
uid-1687638341009-90276,204
uid-1592437090929-85804,204
uid-1616625532313-47297,204
uid-1691874633553-66551,204
uid-1664046961077-54815,204
uid-1692848744110-98579,204
uid-1691856007571-65073,204
uid-1691695293900-13255,203
uid-1692036092109-6282,203
uid-1692478554149-3792,203
uid-1692319766540-77626,203
uid-1688582393280-46788,203
uid-1689517485124-77648,203
uid-1691985105351-49283,203
uid-1690572709013-93451,203
uid-1693089040289-71181,203
uid-1691516968651-77475,203
uid-1693418720824-83027,203
uid-1692249787301-30602,203
uid-1692042663474-31866,203
uid-1692150824443-49462,203
uid-1691974961668-7412,203
uid-1692233902151-61994,203
uid-1691358562228-51463,203
uid-1693248560423-10254,203
uid-1684862348266-18965,203
uid-1691486150648-39425,203
uid-1692920107331-27494,203
uid-1692631930600-33071,203
uid-1693245556934-76219,203
uid-1692315960166-33976,203
uid-1692839547092-88323,203
uid-1692672096482-24754,203
uid-1692211218809-77526,203
uid-1693541171038-5305,203
uid-1692465640167-59694,202
uid-1600997110176-44163,202
uid-1691016846764-53676,202
uid-1620328676570-29798,202
uid-1605742292575-10440,202
uid-1692361551137-72124,202
uid-1692076852286-76852,202
uid-1692504535257-68743,202
uid-1692213865234-53335,202
uid-1692486727136-96270,202
uid-1690663787472-38216,202
uid-1692556627653-77704,202
uid-1692759210597-34500,202
uid-1692399906998-17745,202
uid-1690966531723-82571,202
uid-1686769083386-24462,202
uid-1690430478416-74265,202
uid-1692717303344-42237,202
uid-1638107366117-61794,202
uid-1692411744920-39530,202
uid-1690737654948-25192,202
uid-1667955781833-91181,202
uid-1677115967392-37228,202
uid-1692907020205-70363,202
uid-1691252203178-27124,202
uid-1691524402911-13632,202
uid-1647116084047-16892,202
uid-1691021301374-57219,201
uid-1693103629388-42071,201
uid-1691978674196-79905,201
uid-1692671781991-6004,201
uid-1692556949894-56600,201
uid-1690915660190-85398,201
uid-1692749201386-33009,201
uid-1691464806266-28705,201
uid-1693299158787-81200,201
uid-1691694161074-12468,201
uid-1691461302932-48529,201
uid-1692551728763-89872,201
uid-1693201522965-21971,201
uid-1693272530951-82893,201
uid-1693447616914-89704,200
uid-1692848279017-3073,200
uid-1682989475228-98114,200
uid-1684567401873-8925,200
uid-1691356351018-93284,200
uid-1688176979014-52194,200
uid-1691708282090-60457,200
uid-1692404713848-84940,200
uid-1689539742862-38002,200
uid-1689494449829-59356,200
uid-1691528413262-3885,200
uid-1681575109613-19574,200
uid-1668984178399-472,200
uid-1691126854273-33344,200
uid-1591409629839-50982,200
uid-1692857877308-47656,200
uid-1690850964318-16287,200
uid-1684599053944-30329,200
uid-1692710805943-39061,200
uid-1688079993237-66933,200
uid-1689775120239-25362,200
uid-1691554100576-29040,200
uid-1692567443389-74111,200
uid-1692979996378-11866,200
uid-1691723565831-86089,200
uid-1690929303431-76633,199
uid-1691343160161-3438,199
uid-1692035538302-60681,199
uid-1691108018963-34708,199
uid-1691954091301-92804,199
uid-1693525357279-52350,199
uid-1691940001784-19663,199
uid-1693415865463-22464,199
uid-1691146359603-89188,199
uid-1690961751061-87215,199
uid-1692827894804-34102,199
uid-1690995922120-71911,199
uid-1674684659867-80551,199
uid-1688349102531-46830,199
uid-1692662374096-81200,199
uid-1691470545122-96720,199
uid-1689532578925-81670,199
uid-1692673454436-36471,199
uid-1691448539710-77873,199
uid-1691768872103-20104,199
uid-1691822421389-67113,199
uid-1666212640205-5589,199
uid-1691294943832-43296,198
uid-1691850297360-84280,198
uid-1691296635888-10947,198
uid-1651212394948-20456,198
uid-1690423139511-22355,198
uid-1692681259366-2015,198
uid-1691706100920-82322,198
uid-1690785559668-11443,198
uid-1691370010531-82884,198
uid-1692416954573-46194,198
uid-1659402533289-55112,198
uid-1692231047783-29157,198
uid-1691359331747-11109,198
uid-1692556682542-72396,198
uid-1692150611442-70617,198
uid-1686366461240-35221,198
uid-1692068051028-31819,198
uid-1644437319174-12124,198
uid-1689903504081-99980,198
uid-1692311039110-11853,198
uid-1690779979360-50755,198
uid-1692040331132-59207,198
uid-1666036503796-81077,198
uid-1690141085637-64531,198
uid-1690202339335-5451,198
uid-1692376740748-52614,198
uid-1692717361541-42646,198
uid-1692585085869-22212,198
uid-1689756497597-60748,198
uid-1692630976753-94953,197
uid-1692811296686-47419,197
uid-1691430194147-28820,197
uid-1690925447287-98794,197
uid-1690621114175-36910,197
uid-1692590150478-64392,197
uid-1691299602238-22861,197
uid-1691458820320-16798,197
uid-1692982892279-69414,197
uid-1693377526567-31356,197
uid-1691292104856-47807,197
uid-1626115049622-53282,197
uid-1690742253490-6649,197
uid-1690865563587-42106,197
uid-1692026371464-5568,197
uid-1691221888190-75966,197
uid-1691865314910-81211,197
uid-1693538376546-51509,197
uid-1691937464264-3019,197
uid-1692740400660-91877,197
uid-1690688795258-9785,197
uid-1693440864732-27459,197
uid-1691889417154-35532,197
uid-1692482437051-67454,197
uid-1692452364498-14789,196
uid-1693102928860-97755,196
uid-1691381692110-25402,196
uid-1692497699284-91414,196
uid-1692407054238-36161,196
uid-1691263652450-71559,196
uid-1692556949166-59554,196
uid-1692678889222-90530,196
uid-1689559998027-25504,196
uid-1692578011798-96494,196
uid-1692324201899-91757,196
uid-1692039405591-66746,196
uid-1690856165647-56547,196
uid-1692288062268-26694,196
uid-1692477862829-19116,196
uid-1665693281309-81092,196
uid-1688695350881-40804,196
uid-1691009423501-75257,196
uid-1691454212979-89381,196
uid-1691359696168-15747,196
uid-1691271281159-91011,196
uid-1690137727520-66501,196
uid-1693105020789-17984,196
uid-1691071138736-81465,196
uid-1689158308045-8123,196
uid-1688360256232-41400,196
uid-1690078130515-79794,196
uid-1690872190205-11433,196
uid-1691871700470-9287,196
uid-1691460774609-44601,196
uid-1691960904829-84339,196
uid-1691177878787-14386,196
uid-1692571371598-9946,196
uid-1682630792866-39072,196
uid-1693022299287-4173,196
uid-1691096987303-14355,196
uid-1689386365791-24668,196
uid-1691371005876-40309,195
uid-1691974961417-75888,195
uid-1692851012951-69854,195
uid-1691459484136-79065,195
uid-1690906024422-28069,195
uid-1693157222574-89898,195
uid-1691332512507-50595,195
uid-1690863116974-54400,195
uid-1684905512440-17818,195
uid-1691835664370-97259,195
uid-1692389880823-93073,195
uid-1692400065006-96906,195
uid-1690336387621-6025,195
uid-1691032458191-82735,195
uid-1691850130945-36798,195
uid-1691262162645-92109,195
uid-1690580153400-30611,195
uid-1693427177126-53963,195
uid-1692552793789-4655,195
uid-1691559342665-36759,195
uid-1688951747463-18595,195
uid-1692674952869-96339,195
uid-1693200788039-95722,195
uid-1685599918162-96440,195
uid-1691379395795-84675,195
uid-1650823157297-61677,195
uid-1683765941653-63104,195
uid-1692682965224-93425,195
uid-1692451915333-78238,195
uid-1691278476676-11403,195
uid-1692410901358-29761,195
uid-1692760188183-53973,195
uid-1689294635086-35334,195
uid-1609798365600-59325,195
uid-1616593370252-42706,194
uid-1618353772913-5356,194
uid-1677336993513-25137,194
uid-1693259077876-95375,194
uid-1691331436495-75087,194
uid-1691828333883-33837,194
uid-1617586686311-60515,194
uid-1692021258178-22981,194
uid-1690355833476-8669,194
uid-1692831307569-3848,194
uid-1692822411494-89357,194
uid-1691641489409-36436,194
uid-1691290800519-18773,194
uid-1690923925068-59903,194
uid-1691868463381-80361,194
uid-1693055733254-73922,194
uid-1691865238873-33619,194
uid-1693006381750-99839,194
uid-1690998505134-7533,194
uid-1691088289420-93848,194
uid-1691046716503-44644,194
uid-1691260692025-35724,194
uid-1684799764815-16221,194
uid-1692599430819-20393,194
uid-1690513445469-89597,194
uid-1688903515212-14390,194
uid-1693208035143-21116,194
uid-1691886275441-97638,194
uid-1692049276737-41889,194
uid-1692426271831-95141,194
uid-1692078595629-2332,194
uid-1689446903578-61053,194
uid-1690660825040-32323,194
uid-1691027000248-27861,194
uid-1690759695256-96442,194
uid-1691525326534-9258,194
uid-1693133203001-5194,194
uid-1691389397372-59013,194
uid-1693436439620-53253,193
uid-1691034428110-1467,193
uid-1692936269708-13858,193
uid-1693541457128-68204,193
uid-1691766517861-15169,193
uid-1693264573522-33203,193
uid-1692108215991-91634,193
uid-1693498886232-10727,193
uid-1690429186389-42820,193
uid-1693365087901-87030,193
uid-1693446104167-67920,193
uid-1693026209138-45809,193
uid-1690693835924-69167,193
uid-1691629137844-97974,193
uid-1693278784039-11663,193
uid-1692253279465-27395,193
uid-1692661795989-42901,193
uid-1690733121853-38075,193
uid-1690301728670-49479,193
uid-1692506557209-21862,193
uid-1677539217718-97202,193
uid-1630866640321-78403,193
uid-1593920048460-24211,193
uid-1691038510363-87753,193
uid-1678325666301-79957,193
uid-1691343657221-4455,193
uid-1686807249306-3223,193
uid-1618686143655-44894,193
uid-1691191648077-16550,193
uid-1689882353165-27368,193
uid-1594943981834-14526,193
uid-1693079392445-46647,192
uid-1692731585938-26835,192
uid-1693302051525-94477,192
uid-1692469498315-20392,192
uid-1693375348080-95029,192
uid-1691703785347-42771,192
uid-1693366246581-3340,192
uid-1692482347802-76648,192
uid-1691552092263-29466,192
uid-1689431814907-63118,192
uid-1692157083613-23073,192
uid-1690339256568-94915,192
uid-1692406760850-49836,192
uid-1614020826908-36460,192
uid-1691923657524-41744,192
uid-1693185350060-58149,192
uid-1692629985936-3664,192
uid-1691541079030-8458,192
uid-1692589307385-22108,192
uid-1691945940581-30209,192
uid-1692107311112-96112,192
uid-1692591505789-40850,192
uid-1691352027563-81884,192
uid-1692488267949-48100,192
uid-1688435605102-70332,192
uid-1691444003378-82592,192
uid-1693331976321-79301,192
uid-1691113404891-76761,192
uid-1691967092425-11130,192
uid-1692063087793-97640,191
uid-1692483075588-40805,191
uid-1690923249431-84485,191
uid-1688512623266-67604,191
uid-1690917468255-64431,191
uid-1691944739130-83084,191
uid-1689901799518-94681,191
uid-1690950536854-9278,191
uid-1690923366056-32351,191
uid-1629354288427-30469,191
uid-1691951493326-6091,191
uid-1689519972973-20158,191
uid-1692156514416-55102,191
uid-1692938787610-81474,191
uid-1690653956676-89189,191
uid-1692030012457-69785,191
uid-1692134629909-61968,191
uid-1690877587795-5993,191
uid-1680205753484-78617,191
uid-1685028811878-12240,191
uid-1673203643117-81498,191
uid-1692751740914-3583,190
uid-1691587787095-88391,190
uid-1692659924597-18341,190
uid-1690924821043-60358,190
uid-1690915536083-98669,190
uid-1693460989304-6716,190
uid-1693199942702-97334,190
uid-1692328934634-27574,190
uid-1691637372945-20290,190
uid-1690863635124-33580,190
uid-1691031273964-85879,190
uid-1690860460561-72828,190
uid-1691819491167-92964,190
uid-1692227856706-3539,190
uid-1693462305394-31077,190
uid-1691989130401-50343,190
uid-1691890874300-67160,190
uid-1610064288059-79018,190
uid-1673551672700-31005,190
uid-1692876842819-46215,190
uid-1693087860687-31466,190
uid-1678427229907-89961,190
uid-1685580472208-23844,190
uid-1645284313216-96049,190
uid-1690506731035-26787,189
uid-1691647165035-26214,189
uid-1608533220180-88250,189
uid-1690068768003-76504,189
uid-1693462377622-33818,189
uid-1691636512548-87886,189
uid-1661448248828-96104,189
uid-1692411417153-67163,189
uid-1691895413077-72655,189
uid-1690837999215-45091,189
uid-1693012957563-80963,189
uid-1691453016279-13208,189
uid-1691250807586-59766,189
uid-1686012075053-20797,189
uid-1691270528096-65347,189
uid-1692504131441-55193,189
uid-1691470774935-87411,189
uid-1691896257957-2847,189
uid-1620092294166-7172,189
uid-1693022019127-84058,189
uid-1692807343272-97331,189
uid-1692378738845-23139,189
uid-1692575246085-42412,189
uid-1680453233801-18283,189
uid-1692989146054-63111,189
uid-1693096130692-60711,189
uid-1692933072613-27166,189
uid-1691692704017-1644,189
uid-1690058154837-32906,189
uid-1691042397110-30431,188
uid-1686689688246-71735,188
uid-1692242795425-23866,188
uid-1690890414951-31132,188
uid-1690753908458-5029,188
uid-1691442199056-45810,188
uid-1692655088407-67182,188
uid-1691224159322-13525,188
uid-1692467259164-53286,188
uid-1691215415150-49517,188
uid-1692160976465-76145,188
uid-1693097343143-2870,188
uid-1692451777417-27202,188
uid-1590520881236-55031,188
uid-1691265781447-16085,188
uid-1692467749570-85604,188
uid-1692330164978-79114,188
uid-1692069723755-29720,188
uid-1691467950900-25576,188
uid-1693244270458-37740,188
uid-1688405136304-95171,188
uid-1691332917936-22659,188
uid-1692404339670-21881,188
uid-1691939541666-64828,188
uid-1693095814741-74379,188
uid-1690488045569-95609,188
uid-1688780092829-51907,188
uid-1692570483503-31888,188
uid-1691468760308-65381,188
uid-1690241394654-95935,187
uid-1692415362761-62555,187
uid-1692073603142-2420,187
uid-1692940061932-47039,187
uid-1693445230999-42974,187
uid-1691352272183-27201,187
uid-1691969601883-17790,187
uid-1692644726720-12064,187
uid-1671128016244-71199,187
uid-1693199421085-14358,187
uid-1690233167354-18485,187
uid-1682041784517-17312,187
uid-1691564543238-20069,187
uid-1693193463570-56772,187
uid-1693112674275-93910,187
uid-1679705151509-22785,187
uid-1692145028267-34680,187
uid-1691133680441-90980,187
uid-1688445613346-4607,187
uid-1690507569874-13816,187
uid-1626894627004-38926,187
uid-1692316546927-8047,187
uid-1658423262951-724,187
uid-1683933645129-5508,187
uid-1691255681776-74820,187
uid-1691887259671-68632,187
uid-1690941266205-35026,187
uid-1678223894240-94683,187
uid-1690293130494-95072,187
uid-1691965230137-35977,187
uid-1688227935954-45841,186
uid-1692380707091-61742,186
uid-1689350059820-6835,186
uid-1689988597848-6426,186
uid-1692940481114-15329,186
uid-1691701271949-52400,186
uid-1691347165107-72890,186
uid-1691034262134-24498,186
uid-1691257895024-42414,186
uid-1692737386879-81912,186
uid-1692283268724-95882,186
uid-1692113913776-32298,186
uid-1669760619468-86531,186
uid-1693346011172-35460,186
uid-1674663575096-83313,186
uid-1689633699222-31731,186
uid-1693177153076-14066,186
uid-1688844019150-59709,186
uid-1692979287194-94735,186
uid-1692130749121-9595,186
uid-1692804703939-35042,186
uid-1692045447200-96624,186
uid-1670182427085-2301,186
uid-1663883871540-49267,186
uid-1692523020376-92789,186
uid-1692401279903-3722,186
uid-1686240167992-67418,186
uid-1691628237320-63466,186
uid-1692414423937-8261,186
uid-1692252020921-62095,186
uid-1691881750129-74667,186
uid-1691639594127-79426,186
uid-1687804992177-38038,186
uid-1692747770445-6074,186
uid-1692887610120-46288,186
uid-1692842099637-91505,185
uid-1692696313497-81545,185
uid-1693411989312-93128,185
uid-1693367805697-73388,185
uid-1691539776481-19745,185
uid-1691045361755-93383,185
uid-1692105890565-99114,185
uid-1645515993816-61096,185
uid-1692478868601-15071,185
uid-1691261361056-42374,185
uid-1692813018407-78938,185
uid-1691279227992-56363,185
uid-1687974213281-43848,185
uid-1691960940587-64974,185
uid-1690918798993-83115,185
uid-1692676756439-53293,185
uid-1690949042421-11424,185
uid-1692433690640-1698,185
uid-1690791173504-48056,185
uid-1688863501673-29292,185
uid-1693082949447-33875,185
uid-1691083766822-54874,185
uid-1691206170936-71539,185
uid-1692809577411-31013,185
uid-1688139504296-98423,185
uid-1691452505567-84619,185
uid-1688278261082-60775,185
uid-1628118579709-24777,185
uid-1692913391862-97655,185
uid-1691002422309-97531,185
uid-1691277448872-17636,184
uid-1692683853349-79071,184
uid-1690935633352-57938,184
uid-1692584869976-29858,184
uid-1690747024255-20365,184
uid-1690496633733-1979,184
uid-1690867742209-79066,184
uid-1691030866876-84548,184
uid-1692393965866-99975,184
uid-1691601728165-54132,184
uid-1691197139500-76072,184
uid-1693354551411-58832,184
uid-1693030983961-15448,184
uid-1686460581994-20662,184
uid-1689188643016-79842,184
uid-1691698854376-31588,184
uid-1692976928232-23445,184
uid-1641583612035-24298,184
uid-1692313950202-26571,184
uid-1691501944798-98781,184
uid-1692542200197-63408,184
uid-1693073594658-51637,184
uid-1692473204426-1928,184
uid-1606238116343-759,184
uid-1692457821037-1620,184
uid-1691255382814-38487,184
uid-1692925137829-72246,184
uid-1691935958568-58996,184
uid-1691938738996-44106,184
uid-1692647627256-60305,184
uid-1692415496538-66990,184
uid-1693022251698-93822,184
uid-1687219033105-93412,184
uid-1692470889731-9087,184
uid-1693499498572-16060,184
uid-1693519954485-38053,184
uid-1690511983543-76590,184
uid-1691725358661-23994,184
uid-1693328761203-70162,184
uid-1690152053624-43107,184
uid-1692810655172-14609,184
uid-1692834987433-38247,184
uid-1693021594068-17405,184
uid-1692067323729-52919,184
uid-1691188601712-30738,184
uid-1690526026916-77888,184
uid-1693081208389-58801,183
uid-1691459727343-60168,183
uid-1689026225719-9008,183
uid-1693371721701-27584,183
uid-1691197680602-23042,183
uid-1693346128101-25015,183
uid-1690306410193-15177,183
uid-1691973893313-58791,183
uid-1693327312900-7493,183
uid-1691905780070-19891,183
uid-1693077904404-24791,183
uid-1692903502492-65979,183
uid-1691025390033-92042,183
uid-1675028854199-67878,183
uid-1691164354308-94647,183
uid-1692935268426-99577,183
uid-1690174555235-35190,183
uid-1659475170640-29359,183
uid-1691524698889-64787,183
uid-1669091424869-88800,183
uid-1691353843995-53477,183
uid-1691273014953-53012,183
uid-1590010176367-6189,183
uid-1692127928399-2953,183
uid-1692249718600-3822,183
uid-1690671810229-80004,183
uid-1691523439184-75068,183
uid-1691522347008-75180,183
uid-1691856169834-27847,183
uid-1681361065536-9266,183
uid-1693465850089-44372,183
uid-1693446680914-88838,183
uid-1691639921546-50091,183
uid-1691672875469-22607,182
uid-1692142352049-48934,182
uid-1677255923742-78622,182
uid-1645423832720-71806,182
uid-1669678927182-30021,182
uid-1692241118650-49248,182
uid-1691081807713-34908,182
uid-1691390019364-71720,182
uid-1692239221459-16574,182
uid-1596345438504-7276,182
uid-1688876118205-4435,182
uid-1693373913972-71298,182
uid-1682741130766-99288,182
uid-1691635596933-34156,182
uid-1683335379841-22255,182
uid-1691959843827-67375,182
uid-1693445391431-53512,182
uid-1691685190227-86939,182
uid-1626936309521-83289,182
uid-1682900114864-29887,182
uid-1693543826666-36317,182
uid-1692752732702-34827,182
uid-1692666042903-89216,182
uid-1691468489683-95378,182
uid-1692929262373-36258,182
uid-1691087031692-19905,182
uid-1691508179172-44926,182
uid-1692809403261-60970,182
uid-1691724514347-3353,182
uid-1692990232500-20107,182
uid-1642274147115-38333,182
uid-1691605004922-56773,182
uid-1691218045375-65053,182
uid-1691558378222-86379,182
uid-1691011662857-46555,182
uid-1691271080659-63655,182
uid-1693032142422-25056,182
uid-1692754971140-46111,182
uid-1687038253177-49844,182
uid-1693358638834-65875,182
uid-1638751097413-1567,182
uid-1693107412092-53402,182
uid-1691967068079-5222,182
uid-1689457133719-434,182
uid-1689911278923-76551,182
uid-1691685622469-35486,181
uid-1665943191549-44011,181
uid-1691522911257-60727,181
uid-1682192800793-90597,181
uid-1692244047917-38656,181
uid-1692417622162-6893,181
uid-1683173867285-52082,181
uid-1692826450486-7105,181
uid-1603666533794-19294,181
uid-1669623171221-5366,181
uid-1692760316085-94453,181
uid-1692809318887-32941,181
uid-1692763089054-9044,181
uid-1688926715906-88236,181
uid-1672690763417-74652,181
uid-1691461873792-79584,181
uid-1689694316312-34898,181
uid-1691286945514-68955,181
uid-1693417532397-87021,181
uid-1692149883968-91477,181
uid-1684951792223-15818,181
uid-1690990836480-84697,181
uid-1688870131490-19808,181
uid-1692395220677-31977,181
uid-1691697195623-51723,181
uid-1668377306174-58598,181
uid-1691521934965-18,181
uid-1691776999000-43064,181
uid-1691459694546-9772,181
uid-1692159181566-35574,181
uid-1692122468190-69643,181
uid-1691413917614-37067,181
uid-1690064899111-93863,181
uid-1691893723522-6504,181
uid-1691524788892-15890,181
uid-1693367970874-83417,181
uid-1691270893060-64016,181
uid-1690991847062-31907,180
uid-1688104757929-4289,180
uid-1692858633765-60478,180
uid-1692480677769-48627,180
uid-1663180851061-86099,180
uid-1692768337594-36824,180
uid-1693415841555-94587,180
uid-1643104905817-8322,180
uid-1691031067398-43861,180
uid-1691361134679-26677,180
uid-1691555663115-62046,180
uid-1692294398837-3796,180
uid-1690417772946-24099,180
uid-1691273122039-30013,180
uid-1691969420579-95266,180
uid-1691642107389-58714,180
uid-1693326742690-84489,180
uid-1693538843184-72781,180
uid-1677778364415-16604,180
uid-1692418146397-37347,180
uid-1691535720173-68322,180
uid-1630465479771-67835,180
uid-1692680876730-1773,180
uid-1693401438611-50738,180
uid-1690862610257-69095,180
uid-1690909962475-68062,180
uid-1693013095392-45551,180
uid-1693453779933-93007,180
uid-1692584090095-62320,180
uid-1692000395863-96902,180
uid-1687533272790-64233,179
